6       3       2
1
GET  FROM THRONTHRN2CHAIRSCABB
GET  IN   CHESTSACK BOTTLCASK GRAILVASE CAGE BOAT ANVILSAFE WUMPUTUBE 
GET  IN   THRONTHRN2CHAIRSCABB
HIT  WITH AXE  SWORDPOLE ROD  KNIFEHANDS
INSERIN   CHESTSACK BOTTLCASK GRAILVASE CAGE BOAT ANVILPHONESAFE LAMP
INSERIN   $VEND$TIMETUBE THRONTHRN2CHAIRSCABB
KILL WITH AXE  SWORDPOLE ROD  KNIFEHANDS
LEAVEIN   CHESTSACK BOTTLCASK GRAILVASE CAGE BOAT ANVILPHONESAFE TUBE
LEAVEIN   $VEND$TIMETHRONTHRN2CHAIRSCABB
LEAVEON   RUG  CROWNCLOAKSHOESJEWELSWORDPILLOCLOVERING 
LIGHTWITH MATCHTORCH
LOCK WITH KEYS KEY
LOOK THROUANY
LOOK IN   ANY  
LOOK AT   ANY
MELT WITH MATCHLAMP OIL  BOTTLROPE
OPEN WITH KEYS KEY  AXE  HANDSTRIDESWORDPOLE ROD  CROWB
PICK UP   ANY
PLAY ON   HORN LYRE
POUR ON   PLANTSWORDANVILDOOR CLOVE
POUR FROM CASK CUP  VASE BOTTL
PUT  DOWN ANY
PUT  ON   RUG  CROWNCLOAKSHOESJEWELSWORDPILLOCLOVERING BELT AMULEMAIL
PUT  ON   SCABBBASE
PUT  IN   CHESTSACK BOTTLCASK GRAILVASE CAGE BOAT ANVILPHONESAFE LAMP
PUT  IN   $VEND$TIMETUBE SLIT HOLE SCABBVOLCA
READ ON   ANY
READ FROM ANY
REMOVFROM CHESTSACK BOTTLCASK GRAILVASE CAGE BOAT ANVILCLAM OYSTESAFE WUMPU
REMOVFROM TUBE SCABB
SHUT WITH KEYS KEY
SIT  IN   THRONTHRN2BOAT CHAIR
SIT  ON   THRONTHRN2BOAT CHAIR
SWEEPWITH BROOM
TAKE OFF  CROWNCLOAKSHOESJEWELRING CLOVEBELT AMULEMAIL SCABB
TAKE FROM CHESTSACK BOTTLCASK GRAILVASE CAGE BOAT ANVILSAFE WUMPUTUBE 
TAKE FROM SCABB
TAKE IN   CHESTSACK BOTTLCASK GRAILVASE CAGE BOAT ANVILTUBE THRONTHRN2
TAKE IN   CHAIRSCABB
TOSS TO   TROLLSNAKEBIRD BEAR WUMPUBEES DOG  DWARFBAT  FIGURVOLCA
TOSS AT   ANY
TOSS DOWN ANY
TOSS IN   SLIT HOLE FISSUVOLCA
TOSS THROULOOKOFISSUSLIT HOLE VOLCA
TURN ON   LAMP
TURN OFF  LAMP
UNLOCWITH KEYS KEY  HANDS
WAVE AT   ANY
WAVE TO   TROLLSNAKEBIRD BEAR WUMPUBEES DOG  DWARFBAT  FIGUR
WAVE WITH HANDS
YANK FROM ANY  
-1
15
1       3       4       14      15      20      41      42      43      44
1       55      64      71      108     110     111     112     118     145
1       151
2       4
3       3       42      43      55      64      112
4       3       42      43      55      64      112     41
5       4       5       6       9       10      16      24      46      47
5       48      49      68      71      73      83      84      108     109
5       110     113     114     125     128     131     134     135     145
5       146     148     149
7       19      24      46      63      96      101     106     107
8       6       13      14      15      16      23      27      36      90
8       107     109     110     111     113     115     116     117     121
8       123     127     128     131     135     138     140     142     145
8       146     148     153     154     157
9       11      14      15      17      30      31      33      35      87
9       98      99      101     105     129
11      47      53      66      67      72      73      125     127     136
11      144
13      7       29      39      46      53      54      56      67      87
13      95      102     106     107     141     157
14      47      50      51      52      53      54      55      56      57
14      58      59      60      61      62      63      64      65      66
14      67      68      69      70      71      72      110     117     119
14      120     121     125     126     127     128     130     134     135
